0.236842,1.97368,0,0.9888
0.236842,1.92105,0,0.966453
0.236842,1.86842,0,0.944267
0.236842,1.81579,0,0.922353
0.236842,1.76316,0,0.90083
0.236842,1.71053,0,0.879826
0.236842,1.65789,0,0.859481
0.236842,1.60526,0,0.839953
0.236842,1.55263,0,0.821415
0.236842,1.5,0,0.804062
0.236842,1.44737,0,0.788108
0.236842,1.39474,0,0.773787
0.236842,1.34211,0,0.76134
0.236842,1.28947,0,0.751001
0.236842,1.23684,0,0.742962
0.236842,1.18421,0,0.737299
0.236842,1.13158,0,0.733863
0.236842,1.07895,0,0.7321
0.236842,1.02632,0,0.730841
0.236842,1,0,0.72952
0.236842,0.973684,0,0.704525
0.236842,0.921053,0,0.653153
0.236842,0.868421,0,0.602284
0.236842,0.815789,0,0.553088
0.236842,0.763158,0,0.50612
0.236842,0.710526,0,0.461528
0.236842,0.657895,0,0.419234
0.236842,0.605263,0,0.37905
0.236842,0.552632,0,0.34074
0.236842,0.5,0,0.304062
0.236842,0.447368,0,0.268784
0.236842,0.394737,0,0.23469
0.236842,0.342105,0,0.201587
0.236842,0.289474,0,0.169299
0.236842,0.236842,0,0.137672
0.236842,0.184211,0,0.106564
0.236842,0.131579,0,0.0758462
0.236842,0.0789474,0,0.0454008
0.236842,0.0263158,0,0.0151159
