0.0263158,0.657895,0,0.455603
0.0789474,0.657895,0,0.451595
0.131579,0.657895,0,0.443863
0.184211,0.657895,0,0.432887
0.236842,0.657895,0,0.419234
0.289474,0.657895,0,0.403472
0.342105,0.657895,0,0.386125
0.394737,0.657895,0,0.367657
0.447368,0.657895,0,0.348475
0.5,0.657895,0,0.328947
0.552632,0.657895,0,0.30942
0.605263,0.657895,0,0.290238
0.657895,0.657895,0,0.271769
0.710526,0.657895,0,0.254422
0.763158,0.657895,0,0.23866
0.815789,0.657895,0,0.225007
0.868421,0.657895,0,0.214032
0.921053,0.657895,0,0.2063
0.973684,0.657895,0,0.202291
