0.0263158,1.273513514,0,0.796892828
0.0789474,1.273513514,0,0.791347502
0.131579,1.273513514,0,0.780846519
0.184211,1.273513514,0,0.766276157
0.236842,1.273513514,0,0.748563717
0.289474,1.273513514,0,0.728529326
0.342105,1.273513514,0,0.706845153
0.394737,1.273513514,0,0.684047628
0.447368,1.273513514,0,0.660565325
0.5,1.273513514,0,0.636758454
0.552632,1.273513514,0,0.612951582
0.605263,1.273513514,0,0.589469279
0.657895,1.273513514,0,0.566671754
0.710526,1.273513514,0,0.544987884
0.763158,1.273513514,0,0.524952493
0.815789,1.273513514,0,0.50724075
0.868421,1.273513514,0,0.492670691
0.921053,1.273513514,0,0.482167402
0.973684,1.273513514,0,0.476620591
