255,0,0
255,48,0
255,95,0
255,144,0
255,191,0
255,240,0
255,255,16
208,255,63
159,255,112
127,255,144
80,255,191
48,255,223
0,255,255
0,208,255
0,159,255
0,112,255
0,63,255
0,16,255
0,0,165









































