0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 -0.0526316, 0, -0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0, 0.0526316, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 0.0526316, 0, 0
 -0, -0.0526316, -0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, 5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 1.11022e-16, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 1.11022e-16, 0
 -0, -0.0526316, -0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 1.11022e-16, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -1.11022e-16, 0
 -0, -0.0526316, -0
 0.0526316, -1.11022e-16, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 1.11022e-16, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 1.11022e-16, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, 5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -5.55112e-17, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -1.11022e-16, -0.0526316, -0
 0.0526316, -0, 0
 1.11022e-16, -0.0526316, 0
 0.0526316, -0, 0
 -0, -0.0526316, -0
 0.0526316, -0, 0
 -0, -0.0526316, -0
