0.0263158, 0.973684, 0
 0.0789474, 0.973684, 0
 0.131579, 0.973684, 0
 0.184211, 0.973684, 0
 0.236842, 0.973684, 0
 0.289474, 0.973684, 0
 0.342105, 0.973684, 0
 0.394737, 0.973684, 0
 0.447368, 0.973684, 0
 0.5, 0.973684, 0
 0.552632, 0.973684, 0
 0.605263, 0.973684, 0
 0.657895, 0.973684, 0
 0.710526, 0.973684, 0
 0.763158, 0.973684, 0
 0.815789, 0.973684, 0
 0.868421, 0.973684, 0
 0.921053, 0.973684, 0
 0.973684, 0.973684, 0
 0.0263158, 0.921053, 0
 0.0789474, 0.921053, 0
 0.131579, 0.921053, 0
 0.184211, 0.921053, 0
 0.236842, 0.921053, 0
 0.289474, 0.921053, 0
 0.342105, 0.921053, 0
 0.394737, 0.921053, 0
 0.447368, 0.921053, 0
 0.5, 0.921053, 0
 0.552632, 0.921053, 0
 0.605263, 0.921053, 0
 0.657895, 0.921053, 0
 0.710526, 0.921053, 0
 0.763158, 0.921053, 0
 0.815789, 0.921053, 0
 0.868421, 0.921053, 0
 0.921053, 0.921053, 0
 0.973684, 0.921053, 0
 0.0263158, 0.868421, 0
 0.0789474, 0.868421, 0
 0.131579, 0.868421, 0
 0.184211, 0.868421, 0
 0.236842, 0.868421, 0
 0.289474, 0.868421, 0
 0.342105, 0.868421, 0
 0.394737, 0.868421, 0
 0.447368, 0.868421, 0
 0.5, 0.868421, 0
 0.552632, 0.868421, 0
 0.605263, 0.868421, 0
 0.657895, 0.868421, 0
 0.710526, 0.868421, 0
 0.763158, 0.868421, 0
 0.815789, 0.868421, 0
 0.868421, 0.868421, 0
 0.921053, 0.868421, 0
 0.973684, 0.868421, 0
 0.0263158, 0.815789, 0
 0.0789474, 0.815789, 0
 0.131579, 0.815789, 0
 0.184211, 0.815789, 0
 0.236842, 0.815789, 0
 0.289474, 0.815789, 0
 0.342105, 0.815789, 0
 0.394737, 0.815789, 0
 0.447368, 0.815789, 0
 0.5, 0.815789, 0
 0.552632, 0.815789, 0
 0.605263, 0.815789, 0
 0.657895, 0.815789, 0
 0.710526, 0.815789, 0
 0.763158, 0.815789, 0
 0.815789, 0.815789, 0
 0.868421, 0.815789, 0
 0.921053, 0.815789, 0
 0.973684, 0.815789, 0
 0.0263158, 0.763158, 0
 0.0789474, 0.763158, 0
 0.131579, 0.763158, 0
 0.184211, 0.763158, 0
 0.236842, 0.763158, 0
 0.289474, 0.763158, 0
 0.342105, 0.763158, 0
 0.394737, 0.763158, 0
 0.447368, 0.763158, 0
 0.5, 0.763158, 0
 0.552632, 0.763158, 0
 0.605263, 0.763158, 0
 0.657895, 0.763158, 0
 0.710526, 0.763158, 0
 0.763158, 0.763158, 0
 0.815789, 0.763158, 0
 0.868421, 0.763158, 0
 0.921053, 0.763158, 0
 0.973684, 0.763158, 0
 0.0263158, 0.710526, 0
 0.0789474, 0.710526, 0
 0.131579, 0.710526, 0
 0.184211, 0.710526, 0
 0.236842, 0.710526, 0
 0.289474, 0.710526, 0
 0.342105, 0.710526, 0
 0.394737, 0.710526, 0
 0.447368, 0.710526, 0
 0.5, 0.710526, 0
 0.552632, 0.710526, 0
 0.605263, 0.710526, 0
 0.657895, 0.710526, 0
 0.710526, 0.710526, 0
 0.763158, 0.710526, 0
 0.815789, 0.710526, 0
 0.868421, 0.710526, 0
 0.921053, 0.710526, 0
 0.973684, 0.710526, 0
 0.0263158, 0.657895, 0
 0.0789474, 0.657895, 0
 0.131579, 0.657895, 0
 0.184211, 0.657895, 0
 0.236842, 0.657895, 0
 0.289474, 0.657895, 0
 0.342105, 0.657895, 0
 0.394737, 0.657895, 0
 0.447368, 0.657895, 0
 0.5, 0.657895, 0
 0.552632, 0.657895, 0
 0.605263, 0.657895, 0
 0.657895, 0.657895, 0
 0.710526, 0.657895, 0
 0.763158, 0.657895, 0
 0.815789, 0.657895, 0
 0.868421, 0.657895, 0
 0.921053, 0.657895, 0
 0.973684, 0.657895, 0
 0.0263158, 0.605263, 0
 0.0789474, 0.605263, 0
 0.131579, 0.605263, 0
 0.184211, 0.605263, 0
 0.236842, 0.605263, 0
 0.289474, 0.605263, 0
 0.342105, 0.605263, 0
 0.394737, 0.605263, 0
 0.447368, 0.605263, 0
 0.5, 0.605263, 0
 0.552632, 0.605263, 0
 0.605263, 0.605263, 0
 0.657895, 0.605263, 0
 0.710526, 0.605263, 0
 0.763158, 0.605263, 0
 0.815789, 0.605263, 0
 0.868421, 0.605263, 0
 0.921053, 0.605263, 0
 0.973684, 0.605263, 0
 0.0263158, 0.552632, 0
 0.0789474, 0.552632, 0
 0.131579, 0.552632, 0
 0.184211, 0.552632, 0
 0.236842, 0.552632, 0
 0.289474, 0.552632, 0
 0.342105, 0.552632, 0
 0.394737, 0.552632, 0
 0.447368, 0.552632, 0
 0.5, 0.552632, 0
 0.552632, 0.552632, 0
 0.605263, 0.552632, 0
 0.657895, 0.552632, 0
 0.710526, 0.552632, 0
 0.763158, 0.552632, 0
 0.815789, 0.552632, 0
 0.868421, 0.552632, 0
 0.921053, 0.552632, 0
 0.973684, 0.552632, 0
 0.0263158, 0.5, 0
 0.0789474, 0.5, 0
 0.131579, 0.5, 0
 0.184211, 0.5, 0
 0.236842, 0.5, 0
 0.289474, 0.5, 0
 0.342105, 0.5, 0
 0.394737, 0.5, 0
 0.447368, 0.5, 0
 0.5, 0.5, 0
 0.552632, 0.5, 0
 0.605263, 0.5, 0
 0.657895, 0.5, 0
 0.710526, 0.5, 0
 0.763158, 0.5, 0
 0.815789, 0.5, 0
 0.868421, 0.5, 0
 0.921053, 0.5, 0
 0.973684, 0.5, 0
 0.0263158, 0.447368, 0
 0.0789474, 0.447368, 0
 0.131579, 0.447368, 0
 0.184211, 0.447368, 0
 0.236842, 0.447368, 0
 0.289474, 0.447368, 0
 0.342105, 0.447368, 0
 0.394737, 0.447368, 0
 0.447368, 0.447368, 0
 0.5, 0.447368, 0
 0.552632, 0.447368, 0
